serie,municipio,tributo,origin,train_end,step,target_date,y_true,mu_log,sigma_log,y_pred_median,y_pred_mean,insample_scale
camacari-ISSQN,camacari,ISSQN,2022-10-01,2022-10-01,5,2023-03-01,20203586.524565566,16.905649095458124,0.12934992789297395,21980122.8359771,22164773.280246202,1843502.9143904576
camacari-ISSQN,camacari,ISSQN,2022-10-01,2022-10-01,6,2023-04-01,23075077.619267482,16.747023601661045,0.13256262432340626,18755987.6673607,18921511.85840008,1843502.9143904576
camacari-ISSQN,camacari,ISSQN,2022-10-01,2022-10-01,7,2023-05-01,18314045.276733518,16.69101913510554,0.13487821114978546,17734441.159724507,17896490.694912724,1843502.9143904576
camacari-ISSQN,camacari,ISSQN,2022-10-01,2022-10-01,8,2023-06-01,19136367.451210137,16.73786175573846,0.13650479878635255,18584932.983074922,18758893.834992386,1843502.9143904576
camacari-ISSQN,camacari,ISSQN,2022-10-01,2022-10-01,9,2023-07-01,21036673.873442713,16.759116702940254,0.13766882553454787,18984182.737873856,19164938.65112198,1843502.9143904576
camacari-ISSQN,camacari,ISSQN,2022-10-01,2022-10-01,10,2023-08-01,21575949.02090314,16.82125652345218,0.1384990740440302,20201279.934379693,20395962.452029068,1843502.9143904576
camacari-ISSQN,camacari,ISSQN,2022-10-01,2022-10-01,11,2023-09-01,20002492.205724116,16.899634564185646,0.13909415949160342,21848319.46488332,22060696.77606743,1843502.9143904576
camacari-ISSQN,camacari,ISSQN,2022-10-01,2022-10-01,12,2023-10-01,20505785.038989563,16.853789533747303,0.13952078967408013,20869295.74734478,21073408.84005023,1843502.9143904576
camacari-ISSQN,camacari,ISSQN,2022-11-01,2022-11-01,1,2022-12-01,25036250.719354104,16.97688907431317,0.09581615502744187,23603110.786892105,23711706.803343896,1869610.6862967513
camacari-ISSQN,camacari,ISSQN,2022-11-01,2022-11-01,2,2023-01-01,29157384.457611956,17.000600826021692,0.1059770141314686,24169470.038486946,24305577.039683674,1869610.6862967513
camacari-ISSQN,camacari,ISSQN,2022-11-01,2022-11-01,3,2023-02-01,18854324.324541107,16.711389714789398,0.11841523043472414,18099406.665540755,18226748.99737923,1869610.6862967513
camacari-ISSQN,camacari,ISSQN,2022-11-01,2022-11-01,4,2023-03-01,20203586.524565566,16.93872755312402,0.12493137645351782,22719350.24698151,22897343.96038949,1869610.6862967513
camacari-ISSQN,camacari,ISSQN,2022-11-01,2022-11-01,5,2023-04-01,23075077.619267482,16.775145394007946,0.1300560841069137,19290926.118272096,19454766.971618954,1869610.6862967513
camacari-ISSQN,camacari,ISSQN,2022-11-01,2022-11-01,6,2023-05-01,18314045.276733518,16.715749226368654,0.13350416588182504,18178483.481383894,18341208.329071075,1869610.6862967513
camacari-ISSQN,camacari,ISSQN,2022-11-01,2022-11-01,7,2023-06-01,19136367.451210137,16.759273308053235,0.13603239186262822,18987155.99076359,19163648.0925147,1869610.6862967513
camacari-ISSQN,camacari,ISSQN,2022-11-01,2022-11-01,8,2023-07-01,21036673.873442713,16.77777180079096,0.13783608664147715,19341658.5302925,19526268.004263666,1869610.6862967513
camacari-ISSQN,camacari,ISSQN,2022-11-01,2022-11-01,9,2023-08-01,21575949.02090314,16.83745604608945,0.13914857125983388,20531196.05298562,20730927.15172624,1869610.6862967513
camacari-ISSQN,camacari,ISSQN,2022-11-01,2022-11-01,10,2023-09-01,20002492.205724116,16.91371491264519,0.14010017795539903,22158127.399613842,22376658.506567653,1869610.6862967513
camacari-ISSQN,camacari,ISSQN,2022-11-01,2022-11-01,11,2023-10-01,20505785.038989563,16.866016615093105,0.14079380167549244,21126032.697324093,21336463.370555498,1869610.6862967513
camacari-ISSQN,camacari,ISSQN,2022-11-01,2022-11-01,12,2023-11-01,25611611.938634984,16.907607161546395,0.14129951044637962,22023203.532779627,22244157.267482076,1869610.6862967513
camacari-ISSQN,camacari,ISSQN,2022-12-01,2022-12-01,1,2023-01-01,29157384.457611956,17.029857005111225,0.095439422056366,24887021.611016154,25000624.105789483,1902159.5575754035
camacari-ISSQN,camacari,ISSQN,2022-12-01,2022-12-01,2,2023-02-01,18854324.324541107,16.745679524085837,0.10585717027180055,18730795.099111773,18836035.86357527,1902159.5575754035
camacari-ISSQN,camacari,ISSQN,2022-12-01,2022-12-01,3,2023-03-01,20203586.524565566,16.965528827107835,0.11849487855150706,23336490.914751064,23500901.62099627,1902159.5575754035
camacari-ISSQN,camacari,ISSQN,2022-12-01,2022-12-01,4,2023-04-01,23075077.619267482,16.799908469073166,0.12524287600348888,19774592.588872947,19930292.293111853,1902159.5575754035
camacari-ISSQN,camacari,ISSQN,2022-12-01,2022-12-01,5,2023-05-01,18314045.276733518,16.736978464104165,0.13056793413892528,18568524.315133434,18727478.781991314,1902159.5575754035
camacari-ISSQN,camacari,ISSQN,2022-12-01,2022-12-01,6,2023-06-01,19136367.451210137,16.778059855984647,0.13419731372285276,19347230.79800851,19522228.853312258,1902159.5575754035
camacari-ISSQN,camacari,ISSQN,2022-12-01,2022-12-01,7,2023-07-01,21036673.873442713,16.79415742817068,0.13688028990591367,19661194.48916754,19846248.108239383,1902159.5575754035
camacari-ISSQN,camacari,ISSQN,2022-12-01,2022-12-01,8,2023-08-01,21575949.02090314,16.851829752368058,0.13881547239778602,20828436.540774755,21030085.64227714,1902159.5575754035
camacari-ISSQN,camacari,ISSQN,2022-12-01,2022-12-01,9,2023-09-01,20002492.205724116,16.926285151667834,0.14023748463998692,22438418.328565255,22660149.877197538,1902159.5575754035
camacari-ISSQN,camacari,ISSQN,2022-12-01,2022-12-01,10,2023-10-01,20505785.038989563,16.87701845376207,0.14127948584491098,21359741.154804297,21573977.48549015,1902159.5575754035
camacari-ISSQN,camacari,ISSQN,2022-12-01,2022-12-01,11,2023-11-01,25611611.938634984,16.91722794050423,0.14204692324735424,22236106.409492623,22461574.443497058,1902159.5575754035
camacari-ISSQN,camacari,ISSQN,2022-12-01,2022-12-01,12,2023-12-01,23583900.23543129,17.068116600639975,0.14261243556402212,25857638.296774853,26121930.12136958,1902159.5575754035
camacari-ISSQN,camacari,ISSQN,2023-01-01,2023-01-01,1,2023-02-01,18854324.324541107,16.826974552502424,0.09632339684229807,20317122.319327433,20411594.411997635,1974664.7293822947
camacari-ISSQN,camacari,ISSQN,2023-01-01,2023-01-01,2,2023-03-01,20203586.524565566,17.062213051626212,0.10722722812299768,25705436.170111153,25853638.176465128,1974664.7293822947
camacari-ISSQN,camacari,ISSQN,2023-01-01,2023-01-01,3,2023-04-01,23075077.619267482,16.877568121939905,0.12083102594300972,21371485.15215903,21528069.298016872,1974664.7293822947
camacari-ISSQN,camacari,ISSQN,2023-01-01,2023-01-01,4,2023-05-01,18314045.276733518,16.81014854724606,0.12832652016281068,19978126.284769945,20143302.22127356,1974664.7293822947
camacari-ISSQN,camacari,ISSQN,2023-01-01,2023-01-01,5,2023-06-01,19136367.451210137,16.842252489617156,0.13442237546847924,20629909.322472636,20817138.612134997,1974664.7293822947
camacari-ISSQN,camacari,ISSQN,2023-01-01,2023-01-01,6,2023-07-01,21036673.873442713,16.852146184309838,0.13871116772774736,20835028.366270658,21036436.809600204,1974664.7293822947
camacari-ISSQN,camacari,ISSQN,2023-01-01,2023-01-01,7,2023-08-01,21575949.02090314,16.903492282480357,0.14198379361058286,21932766.9090881,22154960.53508232,1974664.7293822947
camacari-ISSQN,camacari,ISSQN,2023-01-01,2023-01-01,8,2023-09-01,20002492.205724116,16.972535760016395,0.14442239595142534,23500582.35841284,23746950.358506918,1974664.7293822947
camacari-ISSQN,camacari,ISSQN,2023-01-01,2023-01-01,9,2023-10-01,20505785.038989563,16.918293041913582,0.14627421106141658,22259802.735022575,22499218.07445657,1974664.7293822947
camacari-ISSQN,camacari,ISSQN,2023-01-01,2023-01-01,10,2023-11-01,25611611.938634984,16.95407525620691,0.14767721362075809,23070729.624671884,23323675.90580504,1974664.7293822947
camacari-ISSQN,camacari,ISSQN,2023-01-01,2023-01-01,11,2023-12-01,23583900.23543129,17.10097498497577,0.1487459588560249,26721391.56956135,27018642.94424295,1974664.7293822947
camacari-ISSQN,camacari,ISSQN,2023-01-01,2023-01-01,12,2024-01-01,22986387.186458543,17.24528863036693,0.1495607851910855,30869791.13084729,31216983.405502077,1974664.7293822947
camacari-ISSQN,camacari,ISSQN,2023-02-01,2023-02-01,1,2023-03-01,20203586.524565566,17.02430596471585,0.09611321434760534,24749255.475186255,24863833.599541023,1982720.1027769253
camacari-ISSQN,camacari,ISSQN,2023-02-01,2023-02-01,2,2023-04-01,23075077.619267482,16.831472780188506,0.10640009522850934,20408719.21885245,20524570.14979681,1982720.1027769253
camacari-ISSQN,camacari,ISSQN,2023-02-01,2023-02-01,3,2023-05-01,18314045.276733518,16.773231698318977,0.11954631256470453,19254044.457516685,19392120.054143615,1982720.1027769253
camacari-ISSQN,camacari,ISSQN,2023-02-01,2023-02-01,4,2023-06-01,19136367.451210137,16.80708799954684,0.12653488963836965,19917075.748029012,20077162.613497365,1982720.1027769253
camacari-ISSQN,camacari,ISSQN,2023-02-01,2023-02-01,5,2023-07-01,21036673.873442713,16.821208984279895,0.1322063822493494,20200319.60507931,20377629.175070766,1982720.1027769253
camacari-ISSQN,camacari,ISSQN,2023-02-01,2023-02-01,6,2023-08-01,21575949.02090314,16.875352871519745,0.13610792540123856,21324194.3605086,21522631.23780428,1982720.1027769253
camacari-ISSQN,camacari,ISSQN,2023-02-01,2023-02-01,7,2023-09-01,20002492.205724116,16.947350830860763,0.13904912509984135,22916112.663357165,23138724.57516119,1982720.1027769253
camacari-ISSQN,camacari,ISSQN,2023-02-01,2023-02-01,8,2023-10-01,20505785.038989563,16.895620787292962,0.1412014295246208,21760800.942479186,21978817.55623107,1982720.1027769253
camacari-ISSQN,camacari,ISSQN,2023-02-01,2023-02-01,9,2023-11-01,25611611.938634984,16.933742392700562,0.14281073737007693,22606372.481401604,22838079.312193595,1982720.1027769253
camacari-ISSQN,camacari,ISSQN,2023-02-01,2023-02-01,10,2023-12-01,23583900.23543129,17.08273052857067,0.14400923292304854,26238294.62678022,26511783.649858773,1982720.1027769253
camacari-ISSQN,camacari,ISSQN,2023-02-01,2023-02-01,11,2024-01-01,22986387.186458543,17.228939742536706,0.14490711238108875,30369207.520823427,30689734.58022035,1982720.1027769253
camacari-ISSQN,camacari,ISSQN,2023-02-01,2023-02-01,12,2024-02-01,23872500.478948027,16.787606869544994,0.14557999528295146,19532823.591591083,19740908.950976677,1982720.1027769253
camacari-ISSQN,camacari,ISSQN,2023-03-01,2023-03-01,1,2023-04-01,23075077.619267482,16.727321229288535,0.09792482853089517,18390066.80562203,18478452.2009435,1964599.4953648578
camacari-ISSQN,camacari,ISSQN,2023-03-01,2023-03-01,2,2023-05-01,18314045.276733518,16.65608417086874,0.10920755683910936,17125586.17748156,17228013.62645731,1964599.4953648578
camacari-ISSQN,camacari,ISSQN,2023-03-01,2023-03-01,3,2023-06-01,19136367.451210137,16.714406196835373,0.12119541099865107,18154085.628383957,18287902.994161986,1964599.4953648578
camacari-ISSQN,camacari,ISSQN,2023-03-01,2023-03-01,4,2023-07-01,21036673.873442713,16.736930976211006,0.12765969600374133,18567642.555971242,18719559.077853963,1964599.4953648578
camacari-ISSQN,camacari,ISSQN,2023-03-01,2023-03-01,5,2023-08-01,21575949.02090314,16.803117386092136,0.13242309408026745,19838149.53552053,20012853.97878566,1964599.4953648578
camacari-ISSQN,camacari,ISSQN,2023-03-01,2023-03-01,6,2023-09-01,20002492.205724116,16.88391275856465,0.1355885334124314,21507510.519041467,21706121.679250255,1964599.4953648578
camacari-ISSQN,camacari,ISSQN,2023-03-01,2023-03-01,7,2023-10-01,20505785.038989563,16.840487174934516,0.13781838021490705,20593523.16660104,20790030.52104904,1964599.4953648578
camacari-ISSQN,camacari,ISSQN,2023-03-01,2023-03-01,8,2023-11-01,25611611.938634984,16.885624917897953,0.1393676493678876,21544366.346433617,21754617.43312167,1964599.4953648578
camacari-ISSQN,camacari,ISSQN,2023-03-01,2023-03-01,9,2023-12-01,23583900.23543129,17.040818701150737,0.140457610903161,25161326.25262624,25410750.014780983,1964599.4953648578
camacari-ISSQN,camacari,ISSQN,2023-03-01,2023-03-01,10,2024-01-01,22986387.186458543,17.192409543149736,0.14122401143351448,29279832.990060356,29573275.41443511,1964599.4953648578
camacari-ISSQN,camacari,ISSQN,2023-03-01,2023-03-01,11,2024-02-01,23872500.478948027,16.755781721970536,0.1417647339101206,18920976.304426078,19112064.481570605,1964599.4953648578
camacari-ISSQN,camacari,ISSQN,2023-03-01,2023-03-01,12,2024-03-01,21240482.31230949,16.82434059909725,0.1421465350310834,20263678.381130837,20469436.26745169,1964599.4953648578
camacari-ISSQN,camacari,ISSQN,2023-04-01,2023-04-01,1,2023-05-01,18314045.276733518,16.75889789107612,0.10021617147941961,18980029.227895133,19075579.82117841,2002673.3314732998
camacari-ISSQN,camacari,ISSQN,2023-04-01,2023-04-01,2,2023-06-01,19136367.451210137,16.838625959952218,0.11037527369217491,20555229.839856174,20680821.071630843,2002673.3314732998
camacari-ISSQN,camacari,ISSQN,2023-04-01,2023-04-01,3,2023-07-01,21036673.873442713,16.828519345363087,0.12322304062928882,20348532.319561247,20503605.449589133,2002673.3314732998
camacari-ISSQN,camacari,ISSQN,2023-04-01,2023-04-01,4,2023-08-01,21575949.02090314,16.887118242997545,0.12977578146414212,21576563.12359799,21759023.86335208,2002673.3314732998
camacari-ISSQN,camacari,ISSQN,2023-04-01,2023-04-01,5,2023-09-01,20002492.205724116,16.95336678958727,0.1349663852472953,23054390.571362447,23265328.245868158,2002673.3314732998
camacari-ISSQN,camacari,ISSQN,2023-04-01,2023-04-01,6,2023-10-01,20505785.038989563,16.900714925700758,0.138412501383523,21871936.3034677,22082454.474079385,2002673.3314732998
camacari-ISSQN,camacari,ISSQN,2023-04-01,2023-04-01,7,2023-11-01,25611611.938634984,16.936704220727094,0.14093287224563106,22673427.92331894,22899720.379936494,2002673.3314732998
camacari-ISSQN,camacari,ISSQN,2023-04-01,2023-04-01,8,2023-12-01,23583900.23543129,17.084584843434612,0.1427155724972396,26286993.82437982,26556064.847973082,2002673.3314732998
camacari-ISSQN,camacari,ISSQN,2023-04-01,2023-04-01,9,2024-01-01,22986387.186458543,17.229731132002996,0.14400546500784045,30393250.90434034,30710031.525736853,2002673.3314732998
camacari-ISSQN,camacari,ISSQN,2023-04-01,2023-04-01,10,2024-02-01,23872500.478948027,16.787676891137966,0.14493386012550935,19534191.35890027,19740438.451465983,2002673.3314732998
camacari-ISSQN,camacari,ISSQN,2023-04-01,2023-04-01,11,2024-03-01,21240482.31230949,16.85157019054353,0.1456060992886348,20823030.975353725,21044941.04107875,2002673.3314732998
camacari-ISSQN,camacari,ISSQN,2023-04-01,2023-04-01,12,2024-04-01,22746532.296000022,16.980020593250835,0.146092754573109,23677140.22710912,23931164.936821513,2002673.3314732998
camacari-ISSQN,camacari,ISSQN,2023-05-01,2023-05-01,1,2023-06-01,19136367.451210137,16.823349036796124,0.0997228850872366,20243595.63985595,20344504.08208709,1995701.9337778534
camacari-ISSQN,camacari,ISSQN,2023-05-01,2023-05-01,2,2023-07-01,21036673.873442713,16.808917685305218,0.10942450309679697,19953551.096911028,20073368.53987224,1995701.9337778534
camacari-ISSQN,camacari,ISSQN,2023-05-01,2023-05-01,3,2023-08-01,21575949.02090314,16.873100624568504,0.1221886693993878,21276221.052919548,21435643.102926277,1995701.9337778534
camacari-ISSQN,camacari,ISSQN,2023-05-01,2023-05-01,4,2023-09-01,20002492.205724116,16.94019813715182,0.12854740546973617,22752785.539254453,22941552.751330707,1995701.9337778534
camacari-ISSQN,camacari,ISSQN,2023-05-01,2023-05-01,5,2023-10-01,20505785.038989563,16.88993147945132,0.13365297911060478,21637348.559336815,21831469.43412688,1995701.9337778534
camacari-ISSQN,camacari,ISSQN,2023-05-01,2023-05-01,6,2023-11-01,25611611.938634984,16.927266383270272,0.13701164105040048,22460446.419299938,22672254.77234843,1995701.9337778534
camacari-ISSQN,camacari,ISSQN,2023-05-01,2023-05-01,7,2023-12-01,23583900.23543129,17.07659092647145,0.13947600381792227,26077695.45000909,26332585.01722366,1995701.9337778534
camacari-ISSQN,camacari,ISSQN,2023-05-01,2023-05-01,8,2024-01-01,22986387.186458543,17.222851678983506,0.1412126155901243,30184879.52498831,30487343.260448795,1995701.9337778534
camacari-ISSQN,camacari,ISSQN,2023-05-01,2023-05-01,9,2024-02-01,23872500.478948027,16.781802380847736,0.14246902342012566,19419773.9529095,19617863.107220903,1995701.9337778534
camacari-ISSQN,camacari,ISSQN,2023-05-01,2023-05-01,10,2024-03-01,21240482.31230949,16.846535005631704,0.14337144652825556,20718446.685548287,20932482.383441135,1995701.9337778534
camacari-ISSQN,camacari,ISSQN,2023-05-01,2023-05-01,11,2024-04-01,22746532.296000022,16.975712749850327,0.14402415876544225,23575362.194148246,23821145.938994028,1995701.9337778534
camacari-ISSQN,camacari,ISSQN,2023-05-01,2023-05-01,12,2024-05-01,19444201.33987925,16.741453447912534,0.14449590495654616,18651804.36023879,18847540.41132893,1995701.9337778534
camacari-ISSQN,camacari,ISSQN,2023-06-01,2023-06-01,1,2023-07-01,21036673.873442713,16.783013051741953,0.09934994939676728,19443299.145766243,19539493.009732228,1987609.931557085
camacari-ISSQN,camacari,ISSQN,2023-06-01,2023-06-01,2,2023-08-01,21575949.02090314,16.841758092783458,0.10925822947299502,20619712.481474776,20743152.97622635,1987609.931557085
camacari-ISSQN,camacari,ISSQN,2023-06-01,2023-06-01,3,2023-09-01,20002492.205724116,16.916832284748118,0.12168031494776427,22227310.306227386,22392470.776452336,1987609.931557085
camacari-ISSQN,camacari,ISSQN,2023-06-01,2023-06-01,4,2023-10-01,20505785.038989563,16.868365598700393,0.12793085858026132,21175715.73128853,21349710.780982055,1987609.931557085
camacari-ISSQN,camacari,ISSQN,2023-06-01,2023-06-01,5,2023-11-01,25611611.938634984,16.909285460891933,0.13282791571528943,22060196.094468348,22255663.833297268,1987609.931557085
camacari-ISSQN,camacari,ISSQN,2023-06-01,2023-06-01,6,2023-12-01,23583900.23543129,17.060883732834313,0.13603741280321083,25671288.152585495,25909929.24343928,1987609.931557085
camacari-ISSQN,camacari,ISSQN,2023-06-01,2023-06-01,7,2024-01-01,22986387.186458543,17.20942970993305,0.1383562203102083,29782445.774378467,30068868.692187153,1987609.931557085
camacari-ISSQN,camacari,ISSQN,2023-06-01,2023-06-01,8,2024-02-01,23872500.478948027,16.770217728978615,0.13997527191747167,19196100.722028334,19385080.220445305,1987609.931557085
camacari-ISSQN,camacari,ISSQN,2023-06-01,2023-06-01,9,2024-03-01,21240482.31230949,16.83658492717547,0.14113179825278926,20513318.727545887,20718633.437968284,1987609.931557085
camacari-ISSQN,camacari,ISSQN,2023-06-01,2023-06-01,10,2024-04-01,22746532.296000022,16.96714896840905,0.14195333041886732,23374329.97153995,23611025.483801745,1987609.931557085
